id,label,account_age_days,followers_count,following_count,post_frequency_per_day,avg_word_count_per_post,avg_hashtags_per_post,avg_sentiment_score,reply_to_post_ratio,urls_per_post_ratio,bio_complexity_score
u1251986186328100317,bot,407,14407,1450,357.19,8,4,1.0,0.97,0.85,0.27
u1053641421766777645,bot,565,48,-2929,252.35,9,4,-1.0,0.04,0.82,1.0
u4971540797917150971,bot,862,36482,4567,278.12,9,8,1.0,0.1,0.74,0.01
u3076597098536354875,bot,832,11331,5544,203.6,34,4,1.0,0.94,0.89,0.16
u8488720287582232363,human,2641,2695,1138,5.74,21,1,-0.42,0.33,0.06,0.48
u8715733823181067123,bot,660,42,8391,292.31,48,4,-1.0,0.03,0.89,1.0
u7590732566677776402,bot,450,10,9730,302.64,33,6,-1.0,0.09,0.63,0.15
u1012099800824658052,bot,130,25,6050,189.81,34,6,-1.0,0.05,0.48,1.0
u5922347749090512113,human,3627,153,2847,3.71,21,2,0.37,0.45,0.08,0.92
u7422351826816195959,bot,176,18,5432,340.98,6,1,1.0,0.85,0.89,0.01
u9778163732137333029,human,2385,3138,-20,8.65,22,3,0.17,0.33,0.23,0.86
u5579395258700498921,human,4956,3305,422,7.23,14,0,0.2,0.41,0.07,0.82
u1351883637831546563,bot,802,31,10912,262.0,7,5,-1.0,0.94,0.65,1.0
u3544909806909624951,human,2188,6825,2025,9.24,23,0,-0.61,0.44,0.17,0.71
u8952418390930559690,bot,924,43560,4640,84.83,34,9,-1.0,0.0,0.91,1.0
u7301791876804505043,bot,160,49396,5002,171.9,32,4,-1.0,0.04,0.66,0.1
u5337849659284701613,human,3564,3631,3175,8.17,25,1,0.54,0.5,0.2,0.49
u6753712743089340646,human,3661,1922,2355,7.96,10,1,-0.17,0.48,0.05,1.0
u1049020324892326543,human,3819,1716,762,8.82,27,2,-0.18,0.53,0.2,0.53
u3607014866080063742,human,1719,4167,286,7.76,15,1,0.39,0.37,0.05,0.95
u9149566262799543240,bot,458,14974,6359,469.07,34,11,-1.0,0.0,0.88,0.18
u6861014811605357715,human,4620,4311,3467,3.58,16,1,0.31,0.35,0.28,0.98
u9736485158947998001,human,1499,2577,514,2.01,22,1,-0.22,0.45,0.11,0.59
u7895176820889226068,human,3261,7075,1508,1.68,30,0,0.73,0.32,0.37,0.81
u8576403551831751649,human,3081,4603,597,1.95,26,0,1.44,0.36,0.13,0.42
u1532051079267470106,bot,798,37233,12332,337.13,6,3,1.0,0.05,0.86,1.0
u5333969328208030362,bot,914,36438,5701,363.64,8,4,-1.0,0.97,0.83,1.0
u2166648172903600145,human,3625,4318,946,4.54,12,0,0.68,0.57,0.33,0.5
u7039959166969390327,human,2298,484,1013,7.66,21,0,-0.11,0.31,0.49,0.51
u6321423258923228139,bot,386,28,5302,442.73,9,1,-1.0,0.06,0.8,0.27
u2473948577549693950,bot,668,25471,6423,193.96,31,6,1.0,0.93,0.78,0.06
u5200739617001471053,bot,52,38958,11158,277.83,43,10,-1.0,0.88,0.79,0.06
u3424689231477242406,bot,740,18180,6917,400.05,7,3,1.0,0.0,0.71,1.0
u2047610896660743440,human,3721,3097,2152,4.91,13,1,1.01,0.37,0.01,0.57
u2734665290013146927,human,4378,3300,1268,4.32,19,1,0.24,0.56,0.33,0.89
u7323810611429850982,bot,784,40382,424,448.03,35,6,1.0,0.1,0.84,1.0
u8083011514565476987,bot,485,45947,3763,225.91,35,3,1.0,0.86,0.8,0.21
u3957397334997751052,human,1302,1061,2137,8.16,28,1,0.97,0.52,0.46,0.72
u6816048891460539140,human,1846,5259,18,2.96,24,2,0.22,0.39,0.04,0.94
u1460553448258667346,bot,64,17478,-5160,407.32,45,2,1.0,0.84,0.52,0.24
u8879134761248667021,human,3110,10558,1011,5.89,26,1,-0.45,0.38,0.17,0.75
u9255131936050566828,bot,290,48,-163,345.33,42,8,-1.0,0.92,0.83,0.09
u6030603163922136076,human,4017,927,2233,5.74,13,2,0.52,0.31,0.15,0.61
u9770492237969087444,human,2760,2816,603,7.62,21,1,-0.17,0.37,0.21,0.51
u9444522548546822678,bot,357,22,2337,430.05,7,5,1.0,0.96,0.89,0.09
u4028985452358951712,human,3115,4505,3635,5.02,23,1,-0.58,0.54,0.28,0.83
u5447481409870560905,bot,234,19,7950,219.22,47,5,1.0,0.08,0.65,1.0
u9327812601387039971,human,2062,5433,447,2.0,20,2,0.42,0.59,0.46,0.95
u5684944607908731881,bot,604,38875,9291,123.06,5,11,-1.0,0.09,0.82,1.0
u1002192292074566824,bot,842,38207,6057,336.37,48,3,-1.0,0.94,0.51,0.27
u3607904672739788780,bot,248,28682,3121,282.35,43,3,1.0,0.8,0.78,0.17
u5470706114300816844,human,4223,3961,2467,5.62,16,1,0.69,0.59,0.11,0.41
u1224697279904579157,bot,745,6,983,206.14,6,11,1.0,0.95,0.92,1.0
u2474941820344452111,bot,628,88,3381,50.77,5,4,-1.0,0.9,0.92,1.0
u2518259177413248188,human,3183,321,1216,3.75,19,2,-0.5,0.57,0.05,0.5
u4002233552815916092,human,3215,7257,1229,3.94,13,1,-0.07,0.42,0.2,0.97
u1024613855350486885,bot,79,0,-1848,300.36,40,4,-1.0,0.86,0.65,1.0
u2510756092601499671,bot,594,21,1321,400.3,33,3,-1.0,0.02,0.87,1.0
u3902906721115535564,human,3723,2497,1613,9.96,16,4,-0.03,0.45,0.04,0.84
u2695111674434166724,human,2749,1275,569,8.83,29,1,0.42,0.58,0.05,0.86
u4416810942617199896,human,2820,1433,1211,2.36,13,1,-0.16,0.52,0.6,0.96
u2291598060178580284,bot,475,29121,11423,344.86,30,7,1.0,0.03,0.88,0.06
u5945980146298998891,human,3666,-1264,950,9.89,24,0,0.07,0.58,0.1,0.89
u1672993592689078962,bot,354,38397,5904,261.81,6,3,1.0,0.05,0.49,1.0
u8768032480330874489,bot,485,46496,6084,479.52,8,3,1.0,0.93,0.74,0.07
u9285950535092851323,bot,32,33,5808,369.39,5,8,-1.0,0.88,0.34,0.06
u2079746265830106881,human,3160,5890,308,6.51,22,0,-0.42,0.49,0.18,0.68
u4038881472321914840,human,4284,559,1035,7.44,29,1,-0.59,0.58,0.18,0.84
u3332517329481578795,human,2856,1394,1593,8.91,19,4,0.06,0.3,0.35,0.67
u1743594729418416918,bot,823,56,2590,257.59,5,5,1.0,0.06,0.76,0.3
u8387692883111107649,bot,264,64,5454,248.92,7,1,1.0,0.94,0.81,0.23
u6099212602799425026,human,2162,2491,2706,4.35,14,0,0.04,0.43,0.58,0.86
u5371724930775570651,human,3667,-1563,3174,6.06,16,1,0.14,0.32,0.67,0.97
u8016858150773463243,bot,57,52,9241,332.11,5,3,1.0,0.98,0.78,1.0
u8145096168927963340,bot,668,26,4112,327.64,36,6,1.0,0.03,0.74,0.28
u1124134855670000705,bot,192,22161,6372,298.61,9,3,-1.0,0.81,0.59,1.0
u4333729020967956351,bot,336,81,10760,256.54,43,5,-1.0,1.0,0.78,1.0
u2920897632302068607,human,4919,6925,1194,4.78,20,1,0.21,0.38,0.1,0.75
u8982397217207955103,bot,242,95,-531,192.57,8,6,1.0,0.96,0.68,0.17
u7882239788008807616,bot,18,19296,2652,342.18,9,5,1.0,0.04,0.59,1.0
u2110160959207275990,human,2222,9166,980,8.58,26,1,0.37,0.58,0.73,0.68
u5893905999637960387,human,4449,4839,392,3.99,12,0,-0.59,0.44,0.08,0.99
u3464791513819127174,human,4652,11327,711,2.52,20,1,-0.27,0.58,0.29,0.66
u5730501126497607287,human,1756,5020,2443,4.17,18,0,0.03,0.59,0.08,0.86
u4309864470289217980,bot,850,25242,1177,103.65,37,4,-1.0,0.05,0.79,1.0
u1853974445237732646,bot,258,14298,4312,281.09,41,4,1.0,0.08,0.69,1.0
u3670104433271775106,bot,425,26875,4994,320.95,6,7,1.0,0.03,0.44,0.11
u2172987136984575803,bot,213,66,474,264.44,30,6,1.0,0.83,0.29,0.1
u9926135522400016895,bot,846,27,10353,121.07,34,8,-1.0,0.84,0.78,1.0
u9636041227899455846,human,1066,3489,1990,9.05,11,3,-0.28,0.3,0.05,0.4
u1029896291637466054,human,1796,3504,2080,4.72,22,1,0.11,0.32,0.04,0.86
u3382316338553809264,bot,844,42276,3801,144.86,9,2,1.0,0.83,0.67,1.0
u9531871206717488801,human,4246,1861,2893,2.32,10,0,0.13,0.37,0.3,0.49
u7778960868317886333,bot,905,24578,6662,127.42,34,8,1.0,0.82,0.55,0.12
u4446606324596992028,bot,48,28,3401,329.68,9,2,-1.0,0.94,0.72,1.0
u4054970483718472886,bot,994,22910,3042,475.76,44,7,-1.0,0.05,0.75,0.29
u6353957335104857863,bot,265,39932,6656,53.99,37,2,1.0,0.07,0.72,1.0
u9432002526790586390,bot,46,21513,6335,245.47,34,5,-1.0,0.05,0.61,1.0
u2963111619093194521,human,3296,2970,1734,7.56,19,1,-0.04,0.33,0.23,0.7
u8399156606624952100,human,3614,1820,1846,8.68,23,0,0.75,0.42,0.13,0.48
u2420628120855988147,bot,434,42661,8571,261.31,9,8,-1.0,0.9,0.5,1.0
u4755442001752546115,bot,379,36,-466,417.78,8,4,-1.0,0.82,0.96,1.0
u6764305989272437719,human,3928,614,203,7.53,15,0,1.15,0.43,0.49,0.46
u8236601255332209260,bot,329,78,7453,85.35,38,3,1.0,0.05,0.68,0.12
u4529545719918144964,bot,892,99,4577,194.95,7,6,-1.0,0.0,0.75,0.04
u6273416244929704893,bot,217,28206,2997,422.66,6,4,1.0,1.0,0.79,1.0
u9461268886160842553,human,1008,6490,2190,7.04,21,2,-0.16,0.4,0.36,0.73
u3446300081662164825,bot,690,83,9235,310.52,47,4,-1.0,0.08,0.28,0.29
u3085646811035660641,bot,264,24,3911,397.82,31,5,1.0,0.82,0.61,1.0
u5293183374938092268,human,1929,771,1011,9.63,23,0,-0.73,0.38,0.39,0.43
u6642414534533418125,bot,616,42688,1114,333.58,48,3,-1.0,0.88,0.58,0.22
u1387771376594587231,bot,421,25851,6465,103.92,5,8,1.0,0.07,0.91,1.0
u9630060691471854373,human,2829,3743,325,9.23,22,1,-0.14,0.35,0.24,0.47
u7220105701824289014,human,3292,2872,2430,4.26,22,0,0.22,0.49,0.48,0.79
u2643304130269166914,bot,134,48,5303,56.71,5,7,-1.0,0.03,0.72,0.03
u2878385520854966738,human,3140,464,200,1.36,24,2,0.22,0.51,0.21,0.94
u1446752884286851368,bot,191,73,5181,397.6,35,4,-1.0,0.8,0.9,1.0
u4384678230855101514,bot,564,41796,8527,259.67,46,3,1.0,0.06,0.83,1.0
u2832636390625227210,human,3122,5679,732,8.67,28,1,-1.39,0.33,0.37,0.58
u8481986095443735079,bot,863,38006,4457,258.77,7,6,-1.0,0.09,0.55,1.0
u5048489375164344819,human,1912,-1516,1156,6.28,22,1,-0.13,0.33,0.4,0.54
u2371625616238534825,human,2465,3115,1066,7.63,19,1,0.53,0.37,0.24,0.58
u8650214616722191887,human,2236,1878,-72,8.04,28,0,0.25,0.4,0.09,0.68
u8818247311634586776,bot,284,0,3201,143.86,34,4,1.0,0.82,0.55,1.0
u2877746074408672791,human,4310,4300,533,1.47,26,0,-0.34,0.56,0.2,0.65
u2892480712857654202,bot,388,13083,4231,378.49,46,5,-1.0,0.02,0.66,0.26
u8796683997955239482,human,1239,866,2063,6.76,16,1,-0.38,0.3,0.21,0.79
u6678368781484507159,human,3795,2423,1969,5.35,21,2,1.09,0.36,0.21,0.63
u2262712164828318708,bot,469,24043,8299,141.09,7,3,-1.0,0.06,0.73,0.15
u3886341235409849334,bot,251,13328,7062,139.47,43,7,-1.0,0.02,0.61,0.05
u1641195211554878670,human,2854,2109,2771,4.08,29,0,0.39,0.5,0.13,0.53
u3046002747283024788,bot,79,46296,2104,346.17,40,3,1.0,0.91,0.68,1.0
u4968391279573866100,bot,423,56,5437,146.91,41,6,-1.0,0.1,0.58,0.04
u6336665994174518454,human,4371,-328,2589,7.67,29,1,0.28,0.48,0.01,0.45
u9020958908069944906,human,4443,3945,1908,5.62,18,1,-0.86,0.42,0.12,0.58
u4972315012643404676,bot,967,70,4644,132.89,43,10,-1.0,0.07,0.35,0.14
u2914424202512280696,human,3378,2259,2339,6.16,18,2,-0.4,0.55,0.29,0.71
u4943193320947821846,human,2302,-196,1289,4.26,25,1,0.56,0.36,0.25,0.44
u7253345884807230719,human,2040,6657,1088,6.71,24,1,0.23,0.36,0.32,0.75
u2798177508437186835,bot,625,57,7765,378.54,36,2,-1.0,0.85,0.73,0.02
u7067017025405027601,bot,489,12943,7550,366.78,6,1,-1.0,0.02,0.68,0.3
u9311434525702181075,bot,651,37,11289,119.03,38,8,-1.0,0.02,0.7,1.0
u9934943446842385892,human,1869,1685,3007,1.66,19,2,0.08,0.32,0.0,0.55
u7391646468698769133,bot,634,87,6304,351.95,8,8,1.0,0.92,0.84,0.0
u6498795420040806891,human,1750,420,1327,8.45,26,2,0.06,0.34,0.05,0.64
u8306733152806265653,human,4796,1358,2210,3.13,18,1,0.28,0.51,0.13,0.49
u4438773860326618213,human,1919,2089,1114,7.98,15,0,-0.03,0.33,0.07,0.91
u4880391669128600762,human,4319,3179,-292,9.03,29,1,-0.49,0.59,0.14,0.88
u8015570149693118716,bot,957,81,15058,465.34,42,1,-1.0,0.94,0.7,1.0
u4395675726828669705,human,3572,6419,1364,9.73,20,1,-0.1,0.58,0.01,0.64
u7955783678712564973,human,3041,4954,1041,5.74,19,2,0.43,0.39,0.06,0.45
u6383307114876062211,bot,431,92,9919,69.29,49,6,1.0,0.94,0.76,0.0
u9449963171659018339,human,1661,3635,1490,9.3,24,1,-0.07,0.55,0.32,0.61
u4518478626513606730,bot,570,30,3454,261.18,31,7,1.0,0.88,0.51,1.0
u3146376026190806227,bot,651,48603,9453,396.57,9,4,-1.0,0.88,0.65,1.0
u7023668275704928966,bot,439,28773,-1915,225.63,43,1,-1.0,0.8,0.68,0.3
u5926292914488217557,human,3517,9224,1301,3.27,24,0,0.67,0.53,0.02,0.78
u6694226991094398995,bot,366,41,3322,138.06,9,9,-1.0,0.08,0.58,1.0
u6339759960457973516,human,3618,4362,2176,8.48,23,0,-0.4,0.38,0.14,0.52
u9092656361333765239,bot,660,30013,6772,179.91,9,2,1.0,0.94,0.8,0.12
u8203967351927967535,bot,539,60,5483,289.57,36,4,-1.0,0.05,0.45,1.0
u3212257558304887634,bot,150,48279,2879,198.98,39,2,1.0,0.09,0.94,0.17
u7214602108504211740,bot,566,24255,7013,90.15,38,4,-1.0,0.05,0.42,1.0
u1427672973784693578,human,3015,3663,3168,4.89,16,1,0.53,0.6,0.01,0.49
u2830613511348440430,human,1055,2650,688,3.91,29,1,0.2,0.49,0.0,0.72
u3593530200885130843,bot,564,63,-4161,274.02,31,3,-1.0,0.08,0.64,0.02
u8475079426155805059,bot,620,25524,4909,144.17,37,3,-1.0,0.8,0.82,0.28
u2938670789811173970,bot,157,62,5490,475.61,9,7,1.0,0.09,0.65,0.18
u8498016742314930937,human,4451,3289,-640,1.81,17,0,0.18,0.42,0.07,0.49
u7377978946060170354,bot,952,48461,5368,231.38,5,4,1.0,0.86,0.58,0.24
u5843688140959202865,bot,443,10,4388,147.81,32,3,-1.0,0.98,0.73,1.0
u7999623327306250643,human,1895,2571,2436,9.0,15,2,0.14,0.43,0.33,0.53
u1955954142231387677,bot,313,19525,5757,300.95,8,4,1.0,0.03,0.49,1.0
u6257297486498920676,bot,564,12968,4987,139.21,30,3,1.0,0.0,0.64,0.0
u1037514513766367223,bot,919,20,7715,445.08,44,6,1.0,0.81,0.21,0.13
u2339009796459559866,bot,22,44960,8925,194.65,48,7,-1.0,0.81,0.78,1.0
u1249904391497948005,human,2905,1864,852,9.31,18,2,1.07,0.54,0.27,0.62
u7698771433751781296,human,1137,5614,575,9.05,14,1,-0.19,0.56,0.07,0.41
u7077859539904201135,human,1406,-11,1623,8.38,19,0,-0.43,0.49,0.04,0.76
u5571649369040728583,bot,43,47,839,121.9,8,6,1.0,0.0,0.64,0.24
u3384293872594499211,bot,434,32,6215,272.96,42,3,1.0,0.94,0.91,0.0
u1223674213103959716,human,3442,-48,2345,8.85,19,0,-0.05,0.57,0.35,0.5
u3862331999429388670,bot,861,32180,5769,489.61,35,1,1.0,0.86,0.93,1.0
u8146109528944327535,bot,385,16950,7586,306.24,5,1,-1.0,0.99,0.87,1.0
u6038446818791607647,human,3111,-479,724,4.21,23,0,-0.74,0.34,0.31,0.96
u5016931294951401525,human,1404,3650,-969,7.14,25,1,0.54,0.6,0.0,0.46
u4500586319473206513,bot,61,16529,6405,426.81,41,7,1.0,0.08,0.47,1.0
u5750933734793019053,human,2703,3763,407,2.8,23,1,0.41,0.58,0.51,0.69
u5310100730533860647,bot,641,15811,167,155.82,38,7,-1.0,0.85,0.87,0.25
u8487354446486456991,human,3591,1433,164,9.74,25,2,1.15,0.54,0.3,0.83
u7016563947579684208,human,4551,1748,1073,3.51,16,3,0.17,0.37,0.4,0.64
u4585109305430375992,bot,412,41,3840,391.62,45,7,1.0,0.08,0.75,1.0
u7808897068547344861,bot,845,71,7905,236.93,7,5,1.0,0.07,0.57,1.0
u5280648197845703642,human,3743,1508,1344,5.01,17,0,-0.33,0.46,0.29,0.64
u5396153660237784064,bot,849,28494,9988,497.77,9,3,1.0,0.86,0.83,0.04
u5669235061471786525,bot,121,34734,5674,65.96,45,5,-1.0,0.97,0.8,1.0
u4859657807508876774,bot,673,12089,3979,89.01,41,4,-1.0,0.86,0.76,0.14
u4934879943528160090,human,4898,-239,2629,9.18,21,0,0.37,0.53,0.25,0.68
u4812261823757515579,bot,246,77,-597,136.79,31,5,-1.0,0.82,0.68,1.0
u1266957065994575545,bot,541,7,7813,341.31,34,6,-1.0,0.07,0.41,1.0
u2892256197220717384,human,4034,5267,1971,4.74,21,3,-0.77,0.41,0.16,0.92
u2785017848008787943,human,3137,7782,1750,4.55,19,0,-0.31,0.48,0.05,0.57
u1533885027241988010,human,2964,754,2238,8.63,25,1,0.23,0.42,0.25,0.58
u6116696982611015077,human,3313,5908,1055,3.84,23,2,-0.14,0.45,0.07,0.43
u5850211931095440482,bot,230,26884,8850,333.13,33,9,1.0,0.92,0.8,0.09
u9864544011845748427,bot,442,23026,5040,425.05,30,4,-1.0,0.86,0.66,1.0
u2856179570545336173,human,4940,5159,2172,6.13,25,0,0.15,0.36,0.41,0.77
u9143571797227193152,human,2566,721,1253,4.17,31,0,0.33,0.5,0.06,0.78
u1398097764967047430,bot,377,19594,6237,102.56,32,4,1.0,0.04,0.97,1.0
u5246385991330434263,bot,631,73,5192,283.78,8,3,-1.0,0.01,0.58,0.09
u1861164440740960821,human,2028,1251,-1206,6.7,23,1,0.33,0.46,0.11,0.75
u8352340833423860972,bot,749,34,2189,237.7,5,3,-1.0,0.05,0.62,1.0
u6356833157440105367,bot,55,48,6361,412.3,33,3,1.0,0.83,0.71,1.0
u2565443829996257322,human,2772,-3602,978,5.42,19,2,0.61,0.48,0.0,0.99
u5280949649292605359,human,4212,5830,1719,4.26,11,2,0.27,0.53,0.21,0.69
u1464635409679189875,human,4043,6825,2007,1.52,19,3,0.87,0.52,0.39,0.44
u7340350966969333668,human,1837,-822,2193,6.28,22,1,-0.84,0.33,0.17,0.99
u4338280907826690361,bot,567,4,6937,211.15,8,4,-1.0,0.97,0.5,1.0
u5829708776525930540,human,1415,-136,491,7.91,28,0,0.18,0.45,0.0,0.98
u9505719550543716768,bot,643,49360,7128,379.09,7,2,-1.0,0.07,0.96,1.0
u2278439129510289748,bot,505,42889,2944,465.77,8,7,1.0,0.99,0.5,1.0
u1029338874802355042,bot,586,25517,-1536,429.45,48,3,1.0,0.03,0.65,1.0
u5676329105468019838,human,2692,-4113,2930,2.17,26,1,0.36,0.43,0.04,0.49
u6767655814483720614,bot,216,30308,5816,302.72,45,6,1.0,0.85,0.83,1.0
u8342485825953908392,human,4901,-447,2403,8.32,23,0,-0.35,0.43,0.06,0.5
u8650543655689175764,human,3337,3247,3074,1.94,19,0,-0.38,0.34,0.01,0.65
u4818743838646236639,human,3629,-1716,256,4.01,22,3,-0.08,0.54,0.0,0.49
u2735118339663539112,bot,405,61,2331,109.92,36,2,-1.0,0.09,0.63,0.02
u5246387193232041163,human,1557,1574,820,6.27,17,0,1.1,0.6,0.15,0.57
u9619282762928737363,human,1073,1735,1775,4.07,22,1,-0.13,0.34,0.18,0.81
u7323502610652711763,bot,717,41,3456,105.77,7,5,-1.0,0.91,0.67,1.0
u5662289014617967507,human,1352,-345,1881,5.84,18,0,-0.26,0.31,0.08,0.52
u6996771175552737496,bot,767,34773,5073,319.41,6,2,-1.0,0.03,0.87,1.0
u9110659294810723589,bot,406,22,6934,342.65,8,6,1.0,0.94,0.85,0.14
u6021599962424818936,human,1042,5666,2210,6.07,18,2,-0.44,0.31,0.05,0.82
u6294033214888413175,human,1176,3792,2964,2.63,15,1,-0.4,0.54,0.14,0.59
u1103977895724057349,human,4419,4055,2307,8.93,15,1,0.7,0.52,0.16,0.78
u4490138210594883970,human,3209,856,1465,2.36,19,0,-0.46,0.51,0.06,0.42
u9155442870303106881,bot,734,60,12976,418.72,8,3,-1.0,0.08,0.67,1.0
u4679640645465714826,human,4995,4283,1572,9.43,17,1,0.07,0.55,0.28,0.64
u8311308933132467844,human,3355,-3739,1720,1.61,12,0,0.92,0.35,0.36,0.5
u7280495413129849217,bot,881,27982,5064,146.39,36,10,1.0,0.84,0.63,0.25
u5829169383646918414,human,2360,6533,694,4.8,16,0,0.06,0.46,0.03,0.71
u9072697723833557930,human,1762,3846,-93,3.87,15,2,-1.22,0.44,0.52,0.84
u2472319663456728008,human,4284,2567,1982,5.77,13,1,-0.02,0.49,0.03,0.93
u6423282411070882816,human,1183,4538,1475,8.37,23,0,0.39,0.32,0.03,0.79
u3873799142357132679,human,4442,1345,2331,5.18,14,1,-0.09,0.39,0.04,0.94
u8983634243997067868,bot,895,44,5966,116.18,48,7,1.0,0.01,0.84,0.01
u4407900857513448721,human,4586,5560,1166,9.38,27,1,-0.43,0.53,0.07,0.96
u6020266116300072728,bot,380,36725,9190,437.23,38,3,1.0,0.07,0.64,1.0
u3455808168971153130,bot,897,6,-2129,123.6,40,5,1.0,0.84,0.6,0.01
u3974771432608722511,bot,993,17288,6611,277.72,48,11,1.0,0.81,0.83,1.0
u9567581720338671199,bot,525,31,4827,94.66,7,5,1.0,0.05,0.8,1.0
u4894935545388917500,human,3916,2160,-199,4.67,24,2,-0.07,0.5,0.03,0.69
u8159571143152774071,human,2731,5736,934,3.13,27,1,0.23,0.57,0.49,0.7
u7249897664838130113,bot,898,38641,-1633,135.41,32,3,1.0,0.05,0.95,0.25
u6504349630862204706,human,1069,6580,2232,5.79,22,1,-0.24,0.55,0.47,0.42
u2446066328943761974,human,2202,1501,1115,9.27,20,4,-0.79,0.35,0.09,0.95
u3633133195056160033,bot,339,94,10105,387.4,9,4,1.0,0.04,0.4,1.0
u7141164078155049206,human,1080,246,1794,6.69,18,2,0.17,0.49,0.38,0.82
u6622973845132809829,bot,277,40204,3955,199.56,6,3,-1.0,0.89,0.92,1.0
u5208999538922559739,bot,659,6,-1429,197.62,6,5,1.0,0.09,0.8,1.0
u6575567531064670177,human,4944,7258,1550,7.0,18,0,-0.2,0.47,0.09,0.75
u1077366416036046444,human,3991,3967,16,7.02,7,0,0.04,0.36,0.04,0.6
u2137345475927187498,human,1653,640,4328,9.64,20,0,-0.7,0.35,0.01,0.86
u6143040650703393731,bot,398,15089,6259,365.59,6,6,-1.0,0.07,0.93,1.0
u5899202055885955236,bot,67,44292,6183,172.22,42,1,1.0,0.02,0.9,1.0
u3438694698006479716,human,1273,1676,2359,1.31,0,1,0.37,0.44,0.18,0.67
u7685842933428204385,bot,478,26543,6784,184.49,45,3,1.0,0.06,0.81,0.12
u6698213268596676876,human,1804,554,273,3.25,5,2,0.4,0.37,0.23,0.98
u9431241952259416854,human,1465,4475,2406,4.44,21,2,0.53,0.33,0.19,0.89
u4188943449187966288,human,2800,3527,-711,9.64,25,1,0.33,0.37,0.01,0.5
u7690891179259684485,human,1197,1208,2072,3.05,12,0,0.19,0.43,0.03,0.97
u3374203621067433444,bot,207,26344,7808,124.73,6,6,-1.0,0.94,0.7,1.0
u5894912568306973176,human,1776,4424,1936,9.92,16,0,0.09,0.41,0.4,0.49
u5206355347460301675,bot,704,21662,7908,242.92,33,7,-1.0,0.92,0.51,1.0
u6289743395555445945,bot,658,82,8492,460.33,8,7,1.0,0.05,0.68,1.0
u9707997122829881201,bot,716,60,5274,98.26,7,5,1.0,0.91,0.72,1.0
u8363355814832547155,bot,145,20637,5711,145.19,42,6,1.0,0.96,0.9,0.02
u3506232134172952394,bot,664,42,6068,352.64,7,4,-1.0,0.97,0.89,1.0
u9709627401589146100,bot,641,39450,6553,495.39,5,9,1.0,0.05,0.87,0.07
u3275254902965088207,human,4719,-4215,2841,7.02,23,0,-0.33,0.56,0.03,0.54
u3351754784505132778,bot,907,49791,2779,117.05,41,3,-1.0,0.07,0.81,0.09
u9301689249676017748,human,1572,4277,2527,7.37,18,1,1.06,0.52,0.14,0.4
u3935977614751376659,bot,70,38771,5921,302.52,49,4,1.0,0.02,0.64,1.0
u4478564079147686497,human,3332,3094,337,7.1,17,0,-0.43,0.51,0.17,0.53
u7383042728376006637,human,3777,-677,1176,2.17,16,1,0.54,0.34,0.51,0.87
u9448480352878915376,bot,661,44,10180,105.26,5,7,1.0,0.88,0.38,0.03
u6851321794916092476,human,1698,6261,1561,5.92,21,2,0.61,0.33,0.16,0.59
u4568428000270612155,human,1257,3538,2315,3.68,21,1,0.76,0.57,0.59,0.85
u2686013820601124317,bot,934,16831,9947,382.91,5,8,1.0,0.1,0.81,1.0
u2997333949698205490,bot,889,19996,-886,492.1,5,4,-1.0,0.84,0.86,0.07
u7179348437523990274,bot,334,39142,6284,254.72,6,7,-1.0,0.95,0.68,1.0
u5651847003463901609,bot,464,13077,1814,487.25,8,5,1.0,0.8,0.91,0.18
u1272572895439350798,bot,30,41,7293,111.46,40,6,-1.0,0.05,0.91,1.0
u7486177363609491141,bot,447,38357,2536,371.45,43,5,-1.0,0.94,0.61,1.0
u7896263392242748351,bot,19,94,9869,333.77,6,5,-1.0,0.09,0.87,0.3
u4827902387505672372,bot,257,73,3516,294.64,6,2,-1.0,0.07,0.87,1.0
u1517546257685835309,human,1638,7553,598,1.82,15,2,0.21,0.33,0.78,0.77
u9503026660285027608,bot,353,36958,7111,125.43,8,7,-1.0,0.92,0.99,1.0
u6587892539497971570,human,4952,6710,2045,6.62,23,1,-0.21,0.38,0.13,0.85
u6330752586542163753,bot,753,31683,5737,128.92,5,5,-1.0,0.04,0.85,0.23
u6860660641840116099,bot,934,81,7034,390.81,38,4,1.0,0.99,0.79,0.02
u3801071750904437458,bot,537,16686,3971,454.19,7,3,-1.0,0.1,0.84,0.23
u6906142690851578004,bot,466,30,6596,435.57,5,6,1.0,0.01,0.7,1.0
u5899495036916878504,human,4941,6039,1325,3.59,13,4,0.13,0.52,0.05,0.8
u7685090854331927711,human,2797,1799,192,8.59,15,1,-0.17,0.43,0.03,0.5
u1079452091294662627,bot,867,26402,4402,370.52,7,8,-1.0,0.85,0.64,1.0
u7481339265140942885,human,1665,5667,1563,3.83,18,0,0.15,0.31,0.34,0.71
u5105614025758246131,bot,746,27149,2994,395.01,45,4,1.0,0.92,0.8,1.0
u2595440341075843754,human,4708,3811,2689,1.22,20,0,-0.21,0.47,0.0,0.78
u9998588403324739940,bot,552,71,4077,498.62,48,5,1.0,0.05,0.68,1.0
u8156796178082124139,human,3627,2487,753,5.27,16,0,-0.11,0.42,0.25,0.68
u7512057740940874775,human,4866,-2220,1284,4.09,24,0,-0.56,0.38,0.04,0.45
u8756433837835813210,human,2447,2377,1911,6.23,17,1,-0.25,0.38,0.19,0.51
